system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
347,"59.27901, 10.86927",59.27901,10.86927,id_54736787,Fredrikstad_change_dw_2017_2022,1,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.869274641925479,59.2790144444987]}"
31,"59.29333, 10.98244",59.29333,10.98244,id_54791845,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.982444054580593,59.29332971124423]}"
384,"59.23477, 10.90367",59.23477,10.90367,id_54800370,Fredrikstad_change_dw_2017_2022,2,1,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.903665112705552,59.234770590306596]}"
510,"59.21742, 10.94089",59.21742,10.94089,id_55231334,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.940894549746798,59.217422601695304]}"
133,"59.27195, 10.91627",59.27195,10.91627,id_55458697,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.916269539681878,59.271953503497585]}"
34,"59.25644, 10.87137",59.25644,10.87137,id_55556882,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.871370627660093,59.25643810661491]}"
325,"59.23856, 10.75574",59.23856,10.75574,id_55888714,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.755735952993255,59.23855793269837]}"
72,"59.28028, 10.86882",59.28028,10.86882,id_55932903,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.868817358261108,59.280278564929255]}"
276,"59.28539, 10.81854",59.28539,10.81854,id_55971797,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.818537726457373,59.285391953722545]}"
509,"59.22534, 10.93977",59.22534,10.93977,id_55982975,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.939767255938184,59.22534427630755]}"
437,"59.16213, 11.02033",59.16213,11.02033,id_56020665,Fredrikstad_change_dw_2017_2022,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.02032776497215,59.162134802592895]}"
246,"59.30817, 10.95151",59.30817,10.95151,id_56292890,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.951509972374868,59.308169320745826]}"
480,"59.2446, 10.74044",59.2446,10.74044,id_56561281,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.740441363987689,59.244601930919636]}"
