system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
461,"59.29539, 11.04684",59.29539,11.04684,id_84166403,Sarpsborg_change_dw_2017_2022,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.046839020111081,59.29538763721589]}"
432,"59.20045, 11.18406",59.20045,11.18406,id_84194562,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.184062536005204,59.20044947848178]}"
341,"59.38844, 10.98377",59.38844,10.98377,id_84209256,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.983769277266006,59.3884368960682]}"
306,"59.21731, 11.28519",59.21731,11.28519,id_84782418,Sarpsborg_change_dw_2017_2022,1,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.285193724418003,59.21730709894292]}"
275,"59.18107, 11.19875",59.18107,11.19875,id_84850091,Sarpsborg_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.198753931099853,59.18106687786836]}"
162,"59.11959, 11.17909",59.11959,11.17909,id_85020922,Sarpsborg_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.179087676483718,59.119591609018855]}"
71,"59.30203, 11.05848",59.30203,11.05848,id_85166316,Sarpsborg_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.058479931025172,59.30203122480657]}"
480,"59.29731, 11.10667",59.29731,11.10667,id_85392874,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.106668100536433,59.297308071368334]}"
196,"59.30787, 10.99471",59.30787,10.99471,id_85467516,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.994709766140934,59.30787424549185]}"
105,"59.38654, 11.00232",59.38654,11.00232,id_85575493,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.002323309037905,59.38653654265342]}"
252,"59.26, 11.22191",59.26,11.22191,id_85676613,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.221909419719378,59.25999774613979]}"
336,"59.25404, 11.33659",59.25404,11.33659,id_85806179,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.336594770230052,59.2540359154166]}"
477,"59.29129, 11.10665",59.29129,11.10665,id_85905939,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.10664721523492,59.29128970519067]}"
14,"59.24719, 11.24037",59.24719,11.24037,id_86615461,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.240367621721688,59.24719409123569]}"
35,"59.35786, 11.2093",59.35786,11.2093,id_86693250,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.2093021180406,59.35786211107179]}"
142,"59.33207, 11.14011",59.33207,11.14011,id_86778330,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.140114357342691,59.33206670703325]}"
